level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
7.5506,31,1,ok,-1,196.5996,202.1886,0,5.5890,0.0010,-,-,-,-,-,-,-,5.5652,0.0228,
7.5506,32,1,ok,-1,202.7053,208.2932,0,5.5879,0.0010,-,-,-,-,-,-,-,5.5665,0.0204,
7.5506,33,1,ok,-1,231.4411,236.9852,0,5.5442,0.0012,-,-,-,-,-,-,-,5.5201,0.0229,
7.5506,34,1,ok,-1,235.2210,242.5021,0,7.2811,0.0007,-,-,-,-,-,-,-,7.2568,0.0236,
7.5506,35,1,ok,-1,241.6023,248.0391,0,6.4368,0.0010,-,-,-,-,-,-,-,6.4094,0.0264,
7.5506,36,1,ok,-1,255.6551,261.2116,0,5.5565,0.0021,-,-,-,-,-,-,-,5.5337,0.0207,
7.5506,37,1,ok,-1,263.3130,268.8729,0,5.5598,0.0009,-,-,-,-,-,-,-,5.5369,0.0220,
7.5506,38,1,ok,-1,279.0339,284.5855,0,5.5516,0.0020,-,-,-,-,-,-,-,5.5246,0.0250,
7.5506,39,1,ok,-1,285.8775,291.4323,0,5.5549,0.0015,-,-,-,-,-,-,-,5.5315,0.0218,
7.5506,40,1,ok,-1,295.5667,301.1316,0,5.5649,0.0012,-,-,-,-,-,-,-,5.5365,0.0272,
7.5506,41,1,ok,-1,295.9395,306.6545,0,10.7150,0.0010,-,-,-,-,-,-,-,10.6906,0.0234,
7.5506,42,1,ok,-1,297.9947,312.1799,0,14.1852,0.0013,-,-,-,-,-,-,-,14.1620,0.0219,
7.5506,43,1,ok,-1,300.7094,317.7244,0,17.0150,0.0008,-,-,-,-,-,-,-,16.9861,0.0280,
7.5506,44,1,ok,-1,301.3702,323.2678,0,21.8976,0.0018,-,-,-,-,-,-,-,21.8743,0.0216,
7.5506,45,1,ok,-1,303.4759,328.8216,0,25.3457,0.0005,-,-,-,-,-,-,-,25.3198,0.0254,
7.5506,46,1,ok,-1,304.3220,334.3593,0,30.0373,0.0006,-,-,-,-,-,-,-,30.0175,0.0192,
7.5506,47,1,ok,-1,306.9101,339.9160,0,33.0059,0.0007,-,-,-,-,-,-,-,32.9826,0.0226,
7.5506,48,1,ok,-1,314.9338,345.4674,0,30.5336,0.0011,-,-,-,-,-,-,-,30.5113,0.0213,
7.5506,49,1,ok,-1,318.5404,351.0161,0,32.4757,0.0009,-,-,-,-,-,-,-,32.4484,0.0264,
7.5506,50,1,ok,-1,322.2142,356.5682,0,34.3540,0.0003,-,-,-,-,-,-,-,34.3239,0.0298,
7.5506,51,1,ok,-1,324.0824,362.1072,0,38.0249,0.0014,-,-,-,-,-,-,-,38.0025,0.0210,
7.5506,52,1,cancelled,-1,326.5503,362.1075,0,inf,0.0013,-,-,-,-,-,-,-,-,-,
7.5506,53,1,cancelled,-1,348.4756,362.1075,0,inf,0.0012,-,-,-,-,-,-,-,-,-,
7.5506,54,1,cancelled,-1,356.7734,362.1074,0,inf,0.0021,-,-,-,-,-,-,-,-,-,
7.5506,55,1,not_sent,-1,364.2380,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,56,1,not_sent,-1,365.7296,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,57,1,not_sent,-1,376.1084,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,58,1,not_sent,-1,377.5261,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,59,1,not_sent,-1,381.3178,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,60,1,not_sent,-1,417.5421,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,61,1,not_sent,-1,425.6605,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,62,1,not_sent,-1,432.1294,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,63,1,not_sent,-1,441.2992,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,64,1,not_sent,-1,456.0045,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,65,1,not_sent,-1,467.8931,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,66,1,not_sent,-1,469.9602,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,67,1,not_sent,-1,470.2195,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,68,1,not_sent,-1,473.2311,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,69,1,not_sent,-1,475.7074,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,70,1,not_sent,-1,477.5904,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,71,1,not_sent,-1,500.3418,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,72,1,not_sent,-1,516.9532,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,73,1,not_sent,-1,519.9559,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,74,1,not_sent,-1,528.4226,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,75,1,not_sent,-1,532.4242,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,76,1,not_sent,-1,551.9706,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,77,1,not_sent,-1,556.8502,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,78,1,not_sent,-1,559.2954,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,79,1,not_sent,-1,561.5458,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,80,1,not_sent,-1,568.0944,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,81,1,not_sent,-1,570.5165,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,82,1,not_sent,-1,577.4973,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,83,1,not_sent,-1,595.6233,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,84,1,not_sent,-1,599.6746,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,85,1,not_sent,-1,601.6420,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,86,1,not_sent,-1,649.3728,-,0,inf,-,-,-,-,-,-,-,-,-,-,
