level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
12.4417,70,1,ok,-1,289.8394,298.2597,0,8.4202,0.0008,-,-,-,-,-,-,-,8.3944,0.0250,
12.4417,71,1,ok,-1,303.6467,306.0543,0,2.4076,0.0005,-,-,-,-,-,-,-,2.3811,0.0260,
12.4417,72,1,ok,-1,313.7279,316.1373,0,2.4094,0.0012,-,-,-,-,-,-,-,2.3809,0.0274,
12.4417,73,1,ok,-1,315.5501,318.5130,0,2.9629,0.0012,-,-,-,-,-,-,-,2.9365,0.0252,
12.4417,74,1,ok,-1,320.6884,323.0918,0,2.4035,0.0021,-,-,-,-,-,-,-,2.3775,0.0238,
12.4417,75,1,ok,-1,323.1168,325.5162,0,2.3994,0.0001,-,-,-,-,-,-,-,2.3749,0.0243,
12.4417,76,1,ok,-1,334.9792,337.3850,0,2.4059,0.0016,-,-,-,-,-,-,-,2.3788,0.0255,
12.4417,77,1,ok,-1,337.9405,340.3467,0,2.4063,0.0012,-,-,-,-,-,-,-,2.3783,0.0267,
12.4417,78,1,ok,-1,339.4244,342.7250,0,3.3005,0.0011,-,-,-,-,-,-,-,3.2737,0.0258,
12.4417,79,1,ok,-1,340.7901,345.1035,0,4.3133,0.0011,-,-,-,-,-,-,-,4.2867,0.0255,
12.4417,80,1,ok,-1,344.7643,347.5015,0,2.7371,0.0009,-,-,-,-,-,-,-,2.7110,0.0252,
12.4417,81,1,ok,-1,346.2343,349.9062,0,3.6719,0.0015,-,-,-,-,-,-,-,3.6453,0.0252,
12.4417,82,1,ok,-1,350.4707,352.9017,0,2.4309,0.0002,-,-,-,-,-,-,-,2.4056,0.0251,
12.4417,83,1,ok,-1,361.4710,363.8801,0,2.4090,0.0002,-,-,-,-,-,-,-,2.3829,0.0259,
12.4417,84,1,ok,-1,363.9297,366.3392,0,2.4095,0.0005,-,-,-,-,-,-,-,2.3836,0.0254,
12.4417,85,1,ok,-1,365.1237,368.7156,0,3.5919,0.0009,-,-,-,-,-,-,-,3.5673,0.0237,
12.4417,86,1,ok,-1,394.0905,396.4879,0,2.3974,0.0009,-,-,-,-,-,-,-,2.3713,0.0252,
12.4417,87,1,ok,-1,397.5259,399.9252,0,2.3993,0.0011,-,-,-,-,-,-,-,2.3721,0.0260,
12.4417,88,1,ok,-1,397.9856,402.2973,0,4.3118,0.0012,-,-,-,-,-,-,-,4.2846,0.0260,
12.4417,89,1,ok,-1,398.2183,404.6862,0,6.4679,0.0010,-,-,-,-,-,-,-,6.4404,0.0265,
12.4417,90,1,ok,-1,398.7784,407.0767,0,8.2983,0.0018,-,-,-,-,-,-,-,8.2713,0.0251,
12.4417,91,1,ok,-1,403.5400,409.4650,0,5.9250,0.0008,-,-,-,-,-,-,-,5.8981,0.0261,
12.4417,92,1,ok,-1,411.1142,413.5221,0,2.4080,0.0013,-,-,-,-,-,-,-,2.3804,0.0263,
12.4417,93,1,ok,-1,413.7591,416.1737,0,2.4146,0.0014,-,-,-,-,-,-,-,2.3883,0.0250,
12.4417,94,1,ok,-1,414.0756,418.5622,0,4.4866,0.0013,-,-,-,-,-,-,-,4.4598,0.0255,
12.4417,95,1,ok,-1,416.3935,420.9421,0,4.5485,0.0005,-,-,-,-,-,-,-,4.5231,0.0249,
12.4417,96,1,ok,-1,443.1693,445.5719,0,2.4026,0.0023,-,-,-,-,-,-,-,2.3749,0.0255,
12.4417,97,1,ok,-1,446.8013,449.2070,0,2.4058,0.0010,-,-,-,-,-,-,-,2.3797,0.0251,
12.4417,98,1,ok,-1,463.8881,466.2817,0,2.3936,0.0007,-,-,-,-,-,-,-,2.3677,0.0252,
12.4417,99,1,ok,-1,473.3966,475.8120,0,2.4155,0.0017,-,-,-,-,-,-,-,2.3875,0.0262,
12.4417,100,1,ok,-1,473.4523,478.1869,0,4.7346,0.0005,-,-,-,-,-,-,-,4.7096,0.0245,
12.4417,101,1,ok,-1,479.6036,482.0012,0,2.3977,0.0019,-,-,-,-,-,-,-,2.3713,0.0245,
12.4417,102,1,ok,-1,485.1243,487.5204,0,2.3961,0.0011,-,-,-,-,-,-,-,2.3696,0.0255,
12.4417,103,1,ok,-1,488.8374,491.2361,0,2.3987,0.0005,-,-,-,-,-,-,-,2.3725,0.0257,
12.4417,104,1,ok,-1,490.3342,493.6119,0,3.2777,0.0015,-,-,-,-,-,-,-,3.2494,0.0268,
12.4417,105,1,ok,-1,495.2740,497.6768,0,2.4028,0.0017,-,-,-,-,-,-,-,2.3754,0.0257,
12.4417,106,1,ok,-1,495.8444,500.0475,0,4.2031,0.0011,-,-,-,-,-,-,-,4.1771,0.0249,
12.4417,107,1,ok,-1,498.5957,502.4332,0,3.8375,0.0001,-,-,-,-,-,-,-,3.8124,0.0250,
12.4417,108,1,ok,-1,501.5115,504.8176,0,3.3061,0.0015,-,-,-,-,-,-,-,3.2802,0.0243,
12.4417,109,1,ok,-1,516.3412,518.7418,0,2.4006,0.0012,-,-,-,-,-,-,-,2.3733,0.0261,
17.4184,0,0,ok,-1,0.0000,2.4142,0,2.4142,0.0013,-,-,-,-,-,-,-,2.3868,0.0262,
17.4184,1,0,ok,-1,0.0872,4.7844,0,4.6972,0.0003,-,-,-,-,-,-,-,4.6711,0.0258,
17.4184,2,0,ok,-1,1.1951,7.1656,0,5.9705,0.0009,-,-,-,-,-,-,-,5.9439,0.0256,
17.4184,3,0,ok,-1,2.0652,9.5515,0,7.4863,0.0010,-,-,-,-,-,-,-,7.4588,0.0265,
17.4184,4,0,ok,-1,6.6589,11.9323,0,5.2733,0.0006,-,-,-,-,-,-,-,5.2464,0.0263,
17.4184,5,0,ok,-1,10.5485,14.3078,0,3.7593,0.0009,-,-,-,-,-,-,-,3.7319,0.0265,
17.4184,6,0,ok,-1,18.2207,20.6257,0,2.4050,0.0015,-,-,-,-,-,-,-,2.3781,0.0254,
17.4184,7,0,ok,-1,18.5340,23.0181,0,4.4842,0.0007,-,-,-,-,-,-,-,4.4566,0.0268,
17.4184,8,0,ok,-1,20.4218,25.4026,0,4.9808,0.0003,-,-,-,-,-,-,-,4.9560,0.0245,
17.4184,9,0,ok,-1,20.5260,27.7944,0,7.2684,0.0014,-,-,-,-,-,-,-,7.2422,0.0248,
17.4184,10,1,ok,-1,21.3758,30.1886,0,8.8128,0.0017,-,-,-,-,-,-,-,8.7851,0.0260,
17.4184,11,1,ok,-1,23.8006,32.5792,0,8.7786,0.0004,-,-,-,-,-,-,-,8.7519,0.0262,
17.4184,12,1,ok,-1,23.8932,34.9711,0,11.0779,0.0011,-,-,-,-,-,-,-,11.0505,0.0263,
17.4184,13,1,ok,-1,24.6568,37.3699,0,12.7131,0.0006,-,-,-,-,-,-,-,12.6864,0.0261,
17.4184,14,1,ok,-1,28.2720,39.7556,0,11.4836,0.0020,-,-,-,-,-,-,-,11.4548,0.0268,
17.4184,15,1,ok,-1,30.9840,42.1482,0,11.1642,0.0015,-,-,-,-,-,-,-,11.1383,0.0244,
17.4184,16,1,ok,-1,31.8418,44.5370,0,12.6952,0.0008,-,-,-,-,-,-,-,12.6700,0.0244,
17.4184,17,1,ok,-1,34.9069,46.9285,0,12.0216,0.0008,-,-,-,-,-,-,-,11.9953,0.0256,
17.4184,18,1,ok,-1,40.6172,49.3151,0,8.6979,0.0004,-,-,-,-,-,-,-,8.6724,0.0251,
17.4184,19,1,ok,-1,40.6396,51.7139,0,11.0743,0.0002,-,-,-,-,-,-,-,11.0489,0.0253,
17.4184,20,1,ok,-1,46.2853,54.1132,0,7.8280,0.0017,-,-,-,-,-,-,-,7.8020,0.0243,
17.4184,21,1,ok,-1,50.4112,56.5122,0,6.1010,0.0015,-,-,-,-,-,-,-,6.0745,0.0251,
17.4184,22,1,ok,-1,51.8438,58.9112,0,7.0674,0.0003,-,-,-,-,-,-,-,7.0406,0.0264,
17.4184,23,1,ok,-1,52.4259,61.3021,0,8.8762,0.0010,-,-,-,-,-,-,-,8.8505,0.0247,
