level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
7.6629,95,1,ok,-1,676.0664,683.4923,0,7.4259,0.0011,-,-,-,-,-,-,-,7.4039,0.0208,
7.6629,96,1,ok,-1,719.5401,723.4316,0,3.8915,0.0026,-,-,-,-,-,-,-,3.8625,0.0264,
7.6629,97,1,ok,-1,725.4371,729.3357,0,3.8985,0.0017,-,-,-,-,-,-,-,3.8768,0.0201,
7.6629,98,1,ok,-1,753.1797,757.0554,0,3.8757,0.0005,-,-,-,-,-,-,-,3.8549,0.0202,
7.6629,99,1,ok,-1,768.6179,772.5107,0,3.8928,0.0018,-,-,-,-,-,-,-,3.8624,0.0286,
7.6629,100,1,ok,-1,768.7083,776.3697,0,7.6614,0.0009,-,-,-,-,-,-,-,7.6427,0.0178,
7.6629,101,1,ok,-1,778.6957,782.5826,0,3.8869,0.0012,-,-,-,-,-,-,-,3.8651,0.0206,
7.6629,102,1,ok,-1,787.6593,791.5584,0,3.8991,0.0004,-,-,-,-,-,-,-,3.8729,0.0258,
7.6629,103,1,ok,-1,793.6880,797.5807,0,3.8927,0.0017,-,-,-,-,-,-,-,3.8681,0.0228,
7.6629,104,1,ok,-1,796.1182,801.4587,0,5.3405,0.0004,-,-,-,-,-,-,-,5.3186,0.0214,
7.6629,105,1,ok,-1,804.1386,808.0341,0,3.8956,0.0008,-,-,-,-,-,-,-,3.8761,0.0187,
7.6629,106,1,ok,-1,805.0647,811.9140,0,6.8493,0.0009,-,-,-,-,-,-,-,6.8286,0.0199,
7.6629,107,1,ok,-1,809.5318,815.8092,0,6.2775,0.0010,-,-,-,-,-,-,-,6.2544,0.0221,
7.6629,108,1,ok,-1,814.2659,819.6941,0,5.4282,0.0006,-,-,-,-,-,-,-,5.4096,0.0180,
7.6629,109,1,ok,-1,838.3438,842.2467,0,3.9029,0.0014,-,-,-,-,-,-,-,3.8752,0.0262,
10.7281,0,0,ok,-1,0.0000,3.8922,0,3.8922,0.0016,-,-,-,-,-,-,-,3.8659,0.0247,
10.7281,1,0,ok,-1,0.1417,7.7634,0,7.6218,0.0004,-,-,-,-,-,-,-,7.6013,0.0200,
10.7281,2,0,ok,-1,1.9404,11.6554,0,9.7150,0.0008,-,-,-,-,-,-,-,9.6839,0.0303,
10.7281,3,0,ok,-1,3.3531,15.5255,0,12.1724,0.0009,-,-,-,-,-,-,-,12.1503,0.0212,
10.7281,4,0,ok,-1,10.8116,19.4206,0,8.6090,0.0014,-,-,-,-,-,-,-,8.5845,0.0232,
10.7281,5,0,ok,-1,17.1268,23.3208,0,6.1940,0.0018,-,-,-,-,-,-,-,6.1670,0.0251,
