script,runtime,timestamp,server,cpu,gpu,server_sku,cpu_sku,gpu_sku,cpu_cores,model,dataset,mode,device,devices,dtype,quant,quant_detail,precision,tf32,samples,batch_size,batch_sizes_swept,replicas,replicas_swept,precisions_swept,resolution,steps,warmup,seed,threads,cpu_bind,compile,compile_detail,cpu_offload,batched,loaded_dtype,diffusion_batch_size,sla_seconds,sla_percentile,num_shards,gpu_placement,workload,sla_ms,think_time_s,measure_s,batch_wait_ms,pre_workers,processor,requests_per_level,drop_after,early_stop,images,compute_s_max,compute_s_sum,images_per_second,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,top1_correct,top1_accuracy,measured_s,cpu_launch_ms,gpu_ms,bound_by,denoise_s_per_image,other_s_per_image,denoise_pct,calibrated_mu_rps,calibrated_service_s,service_p95_s,service_cv2,replica_rss_gib_max,gpu_peak_alloc_gib,verdict,skipped_reason,max_qps,max_requests_per_minute,max_images_per_hour,rho_at_capacity,goodput_rps,sla_attainment_pct,max_concurrent_users,max_concurrent_inflight,requests_measured,dropped,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,predicted_mean_ms,mean_batch_size,queue_depth_max,p95_drift,harness_lag_ms,preprocess_ms,queue_wait_ms,inference_ms,ipc_ms,text_encode_ms,denoise_ms,vae_decode_ms,jpeg_encode_ms,cpu_logical_count,cpu_cores_busy_mean,cpu_cores_busy_max,proc_cpu_pct_mean,sys_cpu_pct_mean,rss_gib_max,threads_max,gpu_util_pct_mean,gpu_mem_util_pct_mean,gpu_mem_used_gib_max,gpu_power_w_mean,gpu_power_w_max,gpu_sm_clock_mhz_mean,gpu_temp_c_max,cpu_power_w_mean,power_w_mean,power_source,images_per_second_per_w,joules_per_image,host_source,shard_images,shard_compute_s,shard_images_per_second,files
dit_benchmark_throughput,diffusers,20260916_044539,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),30,2,"1,2",4,"1,2,4","bf16,fp8",1024x1024,20,1,42,43,,enabled,,,,,,,,1,,,,,120,,,,,,,8,,,0.024081,,166.1044,0.482,,,332.209,,,,638.8340,-472.7296,384.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,133.71,160.30,,77.7,,,,,,,,,,582.1,582.1,cpu RAPL package,0.000041,,logged,8,,0.024081,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,diffusers,20260916_044539,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),30,1,"1,2",4,"1,2,4","bf16,fp8",1024x1024,20,1,42,43,,enabled,,,,,,,,1,,,,,120,,,,,,,8,,,0.058162,,68.7732,1.163,,,137.546,,,,249.3772,-180.6040,362.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,149.85,163.23,,87.1,,,,,,,,,,599.9,599.9,cpu RAPL package,0.000097,,logged,8,,0.058162,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
server_dit_benchmark,diffusers,20260916_144737,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,disabled,,bf16,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,1.89323,7963.2,7.9632,,,,,,,,,,,2.41971,0.4133,0.421,0.0001,7.56,8.22,,,2.14204,128.523,7711.4,0.885,1.89323,100.0,81.3,17.06,200,0,7700.1,11795.6,12603.2,13495.9,13868.8,2007.6,1.00,25,1.525,1.9,,12080.5,532.1,0.5,53.1,354.0,106.7,3.4,,3.85,4.82,,2.2,,,89.1,,11.34,290.4,305.3,1769,86,2796.1,3086.6,gpu NVML board + cpu RAPL package,0.000613,1630.3,logged,,,1.89323,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,diffusers,20260916_150025,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,1.97510,9198.4,9.1984,,,,,,,,,,,2.39040,0.4183,0.420,0.0000,7.33,7.98,,,2.29522,137.713,8262.8,0.960,1.97510,100.0,90.0,21.11,200,0,8961.9,13625.7,14339.6,15230.7,15600.6,5462.7,1.00,31,1.563,1.7,,13849.1,514.3,0.4,51.9,337.2,102.9,3.4,,3.95,4.64,,2.3,,,81.7,,10.84,295.2,325.7,1831,86,304.1,599.3,gpu NVML board + cpu RAPL package,0.003296,303.4,logged,,,1.97510,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,diffusers,20260916_151302,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp4,"w4a4, float4_e2m1 weights, float8_e4m3 scale per 16-value block (NVFP4), activations quantised per forward, nn.Linear only, torchao 0.18.0",fp4,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,1.94128,8033.5,8.0335,,,,,,,,,,,2.30059,0.4347,0.436,0.0000,7.33,7.81,,,2.20899,132.539,7952.4,0.960,1.94128,100.0,84.0,17.75,200,0,7719.5,11963.5,12720.4,13542.7,13908.2,5675.9,1.00,27,1.539,1.9,,12228.4,524.7,0.4,51.3,344.7,104.6,3.5,,3.90,4.64,,2.3,,,84.7,,10.89,290.9,319.3,1942,87,303.3,594.2,gpu NVML board + cpu RAPL package,0.003267,306.1,logged,,,1.94128,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,diffusers,20260916_152605,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,disabled,,bf16,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,1.12520,8926.6,8.9266,,,,,,,,,,,1.49265,0.6700,0.673,0.0000,9.20,10.18,,,1.20864,72.518,4351.1,0.810,1.12520,100.0,47.0,10.79,200,0,8544.1,12575.5,14019.6,15150.2,15784.3,2095.5,1.00,17,1.261,1.8,,13152.3,889.3,0.5,49.4,711.7,107.8,3.6,,2.64,3.96,,1.5,,,94.4,,13.18,289.2,336.4,1606,89,303.7,592.9,gpu NVML board + cpu RAPL package,0.001898,527.0,logged,,,1.12520,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_152605.txt
server_dit_benchmark,diffusers,20260916_154357,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,1.29246,6155.7,6.1557,,,,,,,,,,,1.67718,0.5962,0.600,0.0000,9.26,9.36,,,1.35806,81.483,4889.0,0.810,1.29246,100.0,49.1,8.36,200,0,5823.7,9053.0,9446.5,10263.9,10830.3,1864.9,1.00,13,1.072,2.1,,8709.3,778.3,0.5,49.5,599.9,107.1,3.6,,2.90,3.96,,1.7,,,91.0,,12.35,292.7,314.4,1666,86,303.2,595.9,gpu NVML board + cpu RAPL package,0.002169,461.0,logged,,,1.29246,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_154357.txt
server_dit_benchmark,diffusers,20260916_155953,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp4,"w4a4, float4_e2m1 weights, float8_e4m3 scale per 16-value block (NVFP4), activations quantised per forward, nn.Linear only, torchao 0.18.0",fp4,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,1.33980,8004.9,8.0049,,,,,,,,,,,1.71430,0.5833,0.585,0.0000,9.27,9.00,,,1.45715,87.429,5245.8,0.850,1.33980,100.0,55.4,11.66,200,0,7630.8,11856.2,13085.3,14174.0,14722.6,2236.1,1.00,19,1.399,1.9,,12342.2,749.6,0.4,51.4,573.3,106.4,3.6,,3.00,4.13,,1.7,,,90.9,,12.00,293.9,378.3,1723,88,303.0,596.9,gpu NVML board + cpu RAPL package,0.002245,445.5,logged,,,1.33980,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_155953.txt
server_dit_benchmark,diffusers,20260916_161738,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,disabled,,bf16,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.54146,14212.4,14.2124,,,,,,,,,,,0.67136,1.4895,1.551,0.0010,18.20,12.61,,,0.57065,34.239,2054.4,0.850,0.54146,100.0,25.2,8.11,200,0,13209.6,21028.9,23135.9,25280.9,26608.7,5713.9,1.00,14,1.164,2.0,,21276.7,1858.8,1.1,35.3,1637.3,145.5,3.3,,1.92,2.75,,1.1,,,97.5,,16.44,289.5,355.9,1657,87,302.9,592.4,gpu NVML board + cpu RAPL package,0.000914,1094.0,logged,,,0.54146,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cuda1r_20260916_161738.txt
server_dit_benchmark,diffusers,20260916_165225,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.62820,12083.1,12.0831,,,,,,,,,,,0.81197,1.2316,1.251,0.0001,18.18,12.04,,,0.65747,39.448,2366.9,0.810,0.62820,100.0,27.7,7.94,200,0,11767.4,18111.6,18605.2,19992.4,21320.7,3852.4,1.00,13,1.035,2.1,,17034.1,1599.3,0.6,39.5,1384.7,136.7,3.3,,1.91,2.41,,1.1,,,96.3,,15.64,288.8,335.2,1666,87,303.1,591.9,gpu NVML board + cpu RAPL package,0.001061,942.2,logged,,,0.62820,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_cuda1r_20260916_165225.txt
server_dit_benchmark,diffusers,20260916_172447,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp4,"w4a4, float4_e2m1 weights, float8_e4m3 scale per 16-value block (NVFP4), activations quantised per forward, nn.Linear only, torchao 0.18.0",fp4,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.63707,12576.5,12.5765,,,,,,,,,,,0.82653,1.2099,1.213,0.0000,18.31,11.79,,,0.66927,40.156,2409.4,0.810,0.63707,100.0,28.5,8.42,200,0,11917.4,18368.9,19217.8,20772.8,21982.5,3784.2,1.00,13,1.060,1.9,,17659.7,1568.0,0.5,40.2,1361.8,136.7,3.6,,1.93,3.44,,1.1,,,96.5,,15.41,288.4,328.4,1718,86,303.3,591.7,gpu NVML board + cpu RAPL package,0.001077,928.8,logged,,,0.63707,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp4_cuda1r_20260916_172447.txt
server_dit_benchmark,diffusers,20260916_175627,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,disabled,,bf16,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.38079,13583.9,13.5839,,,,,,,,,,,0.48917,2.0443,2.142,0.0013,15.31,17.61,,,0.39610,23.766,1426.0,0.810,0.38079,100.0,17.3,5.38,200,0,13940.1,22665.3,24804.6,27571.6,28847.9,6399.8,1.00,11,0.717,2.0,,22267.6,2574.2,0.5,40.2,2301.8,133.5,3.1,,1.26,2.06,,0.7,,,93.9,,21.52,287.9,442.8,1614,88,1302.4,1590.2,gpu NVML board + cpu RAPL package,0.000239,4176.1,logged,,,0.38079,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16_cuda1r_20260916_175627.txt
server_dit_benchmark,diffusers,20260916_184742,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.47055,11167.0,11.1670,,,,,,,,,,,0.63455,1.5759,1.614,0.0002,18.09,15.51,,,0.48947,29.368,1762.1,0.771,0.47055,100.0,20.2,5.47,200,0,12186.4,18037.3,19523.9,22172.1,23216.7,4234.9,1.00,10,0.796,2.1,,17455.7,2102.0,0.5,43.7,1832.6,135.1,3.2,,1.33,2.06,,0.8,,,92.0,,19.38,284.7,408.2,1625,88,919.8,1204.6,gpu NVML board + cpu RAPL package,0.000391,2559.9,logged,,,0.47055,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_cuda1r_20260916_184742.txt
server_dit_benchmark,diffusers,20260916_192709,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp4,"w4a4, float4_e2m1 weights, float8_e4m3 scale per 16-value block (NVFP4), activations quantised per forward, nn.Linear only, torchao 0.18.0",fp4,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.53172,15339.7,15.3397,,,,,,,,,,,0.72436,1.3805,1.383,0.0000,17.21,14.65,,,0.55875,33.525,2011.5,0.771,0.53172,100.0,25.3,8.57,200,0,14630.7,22266.2,23260.0,25028.2,26521.8,3709.3,1.00,14,1.057,1.9,,21393.0,1899.8,0.5,46.1,1660.6,136.4,3.4,,1.41,2.06,,0.8,,,94.9,,18.44,287.0,355.0,1622,88,303.0,589.9,gpu NVML board + cpu RAPL package,0.000901,1109.5,logged,,,0.53172,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp4_cuda1r_20260916_192709.txt
server_dit_benchmark,diffusers,20260916_200411,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,disabled,,bf16,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.11267,11717.5,11.7175,,,,,,,,,,,0.18182,5.4998,5.930,0.0043,14.21,28.52,,,0.11701,7.021,421.2,0.644,0.10873,96.5,4.9,1.37,200,0,9020.2,24880.8,28854.6,34972.5,42940.2,10485.6,1.00,6,0.664,2.2,,22435.9,6501.0,0.6,21.8,5399.6,125.7,3.2,,0.73,1.89,,0.4,,,62.9,,32.44,263.5,461.8,1943,89,596.5,860.0,gpu NVML board + cpu RAPL package,0.000131,7632.6,logged,,,0.11267,server_dit_stabilityai_stable-diffusion-3.5-large_bfloat16_cuda1r_20260916_200411.txt
server_dit_benchmark,diffusers,20260916_215504,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.17828,11881.8,11.8818,,,,,,,,,,,0.28784,3.4741,3.503,0.0000,34.68,20.67,,,0.18523,11.114,666.8,0.644,0.17383,97.5,7.8,2.20,200,0,10461.5,23604.7,25779.6,32187.9,36506.3,6610.1,1.00,7,0.725,2.2,,21211.0,4721.4,0.6,27.8,4149.1,129.2,3.2,,0.93,1.89,,0.5,,,76.6,,25.01,275.7,456.8,1769,88,535.9,811.6,gpu NVML board + cpu RAPL package,0.000220,4552.3,logged,,,0.17828,server_dit_stabilityai_stable-diffusion-3.5-large_bfloat16-fp8_cuda1r_20260916_215504.txt
server_dit_benchmark,diffusers,20260916_230616,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,byliutao/coco2014val_10k (prompts),,cuda,cuda:0,bfloat16,fp4,"w4a4, float4_e2m1 weights, float8_e4m3 scale per 16-value block (NVFP4), activations quantised per forward, nn.Linear only, torchao 0.18.0",fp4,disabled,,1,,1,,,1024x1024,20,,42,43,43-85,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,0.24119,14441.3,14.4413,,,,,,,,,,,0.35828,2.7911,2.802,0.0000,31.92,17.73,,,0.25079,15.048,902.9,0.700,0.23516,97.5,11.1,3.62,200,0,14614.9,25559.0,27251.4,30911.4,33069.4,6047.5,1.00,8,0.974,2.0,,23466.5,3872.5,0.6,36.6,3505.5,131.8,3.4,,1.10,2.06,,0.6,,,86.9,,21.49,287.4,452.5,1660,88,618.7,906.1,gpu NVML board + cpu RAPL package,0.000266,3756.8,logged,,,0.24119,server_dit_stabilityai_stable-diffusion-3.5-large_bfloat16-fp4_cuda1r_20260916_230616.txt
server_dit_benchmark,diffusers,20260916_235542,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,"cuda:0,cuda:1",bfloat16,disabled,,bf16,disabled,,1,,2,,,1024x1024,20,,42,43,"43-85,129-171",enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,3.71837,8270.8,8.2708,,,,,,,,,,,4.85439,0.4120,0.418,0.0001,7.29,8.22,,,5.08077,304.846,18290.8,1.047,3.71837,100.0,194.4,42.02,200,0,7864.7,13222.4,13678.7,14380.6,14479.1,inf,1.00,52,1.795,1.6,,13168.9,542.6,1.8,51.9,359.2,109.6,3.4,,7.52,7.91,,4.4,,,90.4,,22.76,572.1,595.9,1730,86,316.0,888.1,gpu NVML board + cpu RAPL package,0.004187,238.9,logged,,,3.71837,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda2r_20260916_235542.txt
server_dit_benchmark,diffusers,20260917_000333,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,"cuda:0,cuda:1",bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled,,1,,2,,,1024x1024,20,,42,43,"43-85,129-171",enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,3.84829,7867.4,7.8674,,,,,,,,,,,4.76257,0.4199,0.425,0.0000,7.55,7.98,,,5.21713,313.028,18781.7,1.095,3.84829,100.0,197.6,41.05,200,0,7508.5,12549.1,12990.6,13678.7,13804.5,inf,1.00,52,1.798,1.8,,12475.1,524.3,0.4,52.7,343.2,107.0,3.4,,7.71,7.91,,4.5,,,77.9,,21.75,576.8,600.7,1794,87,5336.8,5913.6,gpu NVML board + cpu RAPL package,0.000651,1536.7,logged,,,3.84829,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda2r_20260917_000333.txt
server_dit_benchmark,diffusers,20260917_002136,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),,cuda,"cuda:0,cuda:1",bfloat16,disabled,,bf16,disabled,,1,,2,,,1024x1024,20,,42,43,"43-85,129-171",enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,200 scored + 10 warmup per level,2x SLA queued (60 s),enabled,,,,2.28142,7850.1,7.8501,,,,,,,,,,,3.01275,0.6638,0.667,0.0000,9.16,10.18,,,2.66702,160.021,9601.3,0.885,2.28142,100.0,100.9,20.94,200,0,7518.0,11662.2,12409.3,13282.7,13546.3,1866.2,1.00,29,1.601,2.1,,11564.8,879.8,2.1,48.0,697.1,106.1,3.6,,5.36,7.91,,3.1,,,94.1,,26.51,596.9,617.6,1639,86,315.9,912.8,gpu NVML board + cpu RAPL package,0.002499,400.1,logged,,,2.28142,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda2r_20260917_002136.txt
