script,timestamp,server,cpu,gpu,model,device,dtype,quant,precision,workload,sla_seconds,think_time_s,level,is_best,result,note,replicas,batch_size,offered_rps,requests_per_minute,rho,requests_measured,images_per_second,images_per_minute,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_pct,cpu_launch_ms,gpu_ms,p50_ms,p95_ms,p99_ms,mean_latency_ms,predicted_mean_ms,sla_attainment_pct,dropped,mean_batch_size,queue_depth_max,cpu_cores_busy_mean,gpu_util_pct_mean,gpu_power_w_mean,cpu_power_w_mean,power_w_mean,images_per_second_per_w,file
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cuda,bfloat16,fp8,fp8,,,,1,1,,,1,1,,,,,0.591,,,1.69,11.82,3.6,,,,,,,,,,,,1.9,97.8,374.1,2448.9,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cuda,bfloat16,fp8,fp8,,,,2,0,,,1,2,,,,,0.586,,,1.71,11.72,2.1,,,,,,,,,,,,1.5,98.9,371.9,300.6,,0.001,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cuda,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,0.425,,,2.36,8.49,80.0,,,,,,,,,,,,1.6,98.6,320.8,302.5,,0.001,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cuda,bfloat16,disabled,bf16,,,,2,1,,,1,2,,,,,0.433,,,2.31,8.66,47.5,,,,,,,,,,,,1.5,98.8,331.9,302.4,,0.001,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,0.042,,,23.71,0.84,80.8,,,,,,,,,,,,39.4,,,365.2,,0.000,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.041,,,24.24,0.82,82.3,,,,,,,,,,,,39.9,,,2171.1,,0.000,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,3,0,,,2,1,,,,,0.068,,,29.40,1.36,163.4,,,,,,,,,,,,78.9,,,430.0,,0.000,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,4,0,,,2,2,,,,,0.076,,,26.32,1.52,162.3,,,,,,,,,,,,79.6,,,434.4,,0.000,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,5,0,,,4,1,,,,,0.132,,,30.34,2.64,307.5,,,,,,,,,,,,150.5,,,545.8,,0.000,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,6,1,,,4,2,,,,,0.156,,,25.67,3.12,322.4,,,,,,,,,,,,157.1,,,2283.5,,0.000,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,0.086,,,11.63,1.72,57.2,,,,,,,,,,,,39.6,,,368.4,,0.000,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.091,,,10.94,1.83,62.4,,,,,,,,,,,,38.9,,,368.4,,0.000,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,3,0,,,2,1,,,,,0.161,,,12.43,3.22,116.3,,,,,,,,,,,,79.2,,,432.2,,0.000,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,4,0,,,2,2,,,,,0.183,,,10.93,3.66,115.6,,,,,,,,,,,,75.2,,,435.9,,0.000,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,5,0,,,4,1,,,,,0.305,,,13.13,6.09,223.0,,,,,,,,,,,,153.8,,,554.4,,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cpu,bfloat16,disabled,bf16,,,,6,1,,,4,2,,,,,0.341,,,11.74,6.82,228.8,,,,,,,,,,,,148.9,,,566.0,,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,0.027,,,37.19,0.54,nan,,,,,,,,,,,,40.4,,,382.0,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.032,,,30.94,0.65,nan,,,,,,,,,,,,40.0,,,388.4,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bf16,,,,3,0,,,2,1,,,,,0.054,,,37.21,1.08,nan,,,,,,,,,,,,80.5,,,2222.1,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bf16,,,,4,0,,,2,2,,,,,0.060,,,33.28,1.20,nan,,,,,,,,,,,,78.6,,,2446.6,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bf16,,,,5,0,,,4,1,,,,,0.104,,,38.41,2.08,nan,,,,,,,,,,,,159.8,,,636.8,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cpu,bfloat16,disabled,bf16,,,,6,1,,,4,2,,,,,0.113,,,35.42,2.26,nan,,,,,,,,,,,,151.9,,,642.0,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,0.005,,,206.19,0.10,97.4,,,,,,,,,,,,35.2,,,364.0,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.006,,,162.04,0.12,97.8,,,,,,,,,,,,33.9,,,367.9,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cpu,bfloat16,disabled,bf16,,,,3,0,,,2,1,,,,,0.010,,,209.85,0.19,190.2,,,,,,,,,,,,69.7,,,433.0,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cpu,bfloat16,disabled,bf16,,,,4,0,,,2,2,,,,,0.012,,,162.41,0.25,194.6,,,,,,,,,,,,67.2,,,1246.0,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cpu,bfloat16,disabled,bf16,,,,5,0,,,4,1,,,,,0.018,,,217.90,0.37,377.9,,,,,,,,,,,,139.9,,,1772.0,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cpu,bfloat16,disabled,bf16,,,,6,1,,,4,2,,,,,0.024,,,166.10,0.48,384.6,,,,,,,,,,,,133.7,,,582.1,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,0.016,,,64.16,0.31,92.9,,,,,,,,,,,,38.0,,,373.7,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.017,,,57.91,0.35,94.3,,,,,,,,,,,,36.1,,,2638.3,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cpu,bfloat16,disabled,bf16,,,,3,0,,,2,1,,,,,0.031,,,64.24,0.62,184.0,,,,,,,,,,,,76.1,,,453.6,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cpu,bfloat16,disabled,bf16,,,,4,0,,,2,2,,,,,0.034,,,58.05,0.69,188.6,,,,,,,,,,,,72.2,,,456.8,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cpu,bfloat16,disabled,bf16,,,,5,1,,,4,1,,,,,0.058,,,68.77,1.16,362.6,,,,,,,,,,,,149.9,,,599.9,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
dit_benchmark_throughput,20260916_044539,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-medium,cpu,bfloat16,disabled,bf16,,,,6,0,,,4,2,,,,,0.051,,,78.28,1.02,288.4,,,,,,,,,,,,110.5,,,536.2,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044539.txt
server_dit_benchmark,20260916_144737,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,1,0,PASS,ok,,,1.20985,72.591,0.50,,,69.92,,,,,,,500.0,1460.0,1980.0,680.0,620.0,100.0,0,1.00,4,2.2,38.5,,,556.6,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,20260916_144737,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,2,0,PASS,ok,,,1.69380,101.628,0.70,,,97.78,,,,,,,1090.0,2550.0,3090.0,1210.0,900.0,100.0,0,1.00,7,3.1,64.8,,,609.2,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,20260916_144737,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,3,0,PASS,ok,,,2.05675,123.405,0.85,,,112.13,,,,,,,6130.0,10570.0,11360.0,6390.0,1580.0,100.0,0,1.00,22,3.8,89.9,,,586.8,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,20260916_144737,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,4,1,PASS,ok,,,2.14205,128.523,0.89,,,113.59,,,,,,,7700.0,12600.0,13500.0,7960.0,2010.0,100.0,0,1.00,25,3.8,89.1,,,3086.6,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,20260916_144737,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,5,0,FAIL,met SLA but not steady state (p95 drift x1.66),,,2.23087,133.852,0.92,,,113.42,,,,,,,9420.0,15810.0,16910.0,9920.0,2850.0,100.0,0,1.00,33,3.8,89.8,,,593.7,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,20260916_144737,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,6,0,FAIL,met SLA but not steady state (p95 drift x1.80),,,2.41972,145.183,1.00,,,112.73,,,,,,,13120.0,22480.0,23940.0,13900.0,inf,100.0,0,1.00,46,3.8,89.1,,,593.3,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144737.txt
server_dit_benchmark,20260916_150025,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,1,0,PASS,ok,,,1.19520,71.712,0.50,,,69.07,,,,,,,500.0,1480.0,2000.0,690.0,630.0,100.0,0,1.00,4,2.2,38.2,,,562.8,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,20260916_150025,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,2,0,PASS,ok,,,1.67328,100.397,0.70,,,96.60,,,,,,,880.0,2270.0,2640.0,1030.0,910.0,100.0,0,1.00,6,3.1,59.5,,,607.8,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,20260916_150025,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,3,0,PASS,ok,,,2.03183,121.910,0.85,,,116.93,,,,,,,2670.0,4440.0,4840.0,2540.0,1600.0,100.0,0,1.00,9,3.9,83.1,,,600.9,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,20260916_150025,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,4,0,PASS,ok,,,2.20383,132.230,0.92,,,117.11,,,,,,,7400.0,12070.0,12870.0,7680.0,2890.0,100.0,0,1.00,26,3.9,83.7,,,595.3,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,20260916_150025,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,5,1,PASS,ok,,,2.29522,137.713,0.96,,,118.51,,,,,,,8960.0,14340.0,15230.0,9200.0,5460.0,100.0,0,1.00,31,4.0,81.7,,,599.3,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,20260916_150025,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,6,0,FAIL,met SLA but not steady state (p95 drift x1.73),,,2.39040,143.424,1.00,,,117.41,,,,,,,10650.0,17830.0,18970.0,11100.0,inf,100.0,0,1.00,38,3.9,87.7,,,596.2,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_150025.txt
server_dit_benchmark,20260916_151302,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,1,0,PASS,ok,,,1.15030,69.018,0.50,,,66.47,,,,,,,540.0,1550.0,2110.0,730.0,650.0,100.0,0,1.00,4,2.1,40.2,,,1999.5,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,20260916_151302,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,2,0,PASS,ok,,,1.61042,96.625,0.70,,,92.97,,,,,,,820.0,2240.0,2710.0,990.0,940.0,100.0,0,1.00,5,3.0,58.2,,,602.2,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,20260916_151302,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,3,0,PASS,ok,,,1.95550,117.330,0.85,,,112.74,,,,,,,2020.0,3850.0,4190.0,2020.0,1670.0,100.0,0,1.00,8,3.7,81.0,,,603.5,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,20260916_151302,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,4,0,PASS,ok,,,2.12103,127.262,0.92,,,116.61,,,,,,,5690.0,9140.0,10020.0,5910.0,3000.0,100.0,0,1.00,18,3.9,87.0,,,595.1,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,20260916_151302,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,5,1,PASS,ok,,,2.20898,132.539,0.96,,,116.48,,,,,,,7720.0,12720.0,13540.0,8030.0,5680.0,100.0,0,1.00,27,3.9,84.7,,,594.2,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,20260916_151302,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,6,0,FAIL,met SLA but not steady state (p95 drift x1.70),,,2.30058,138.035,1.00,,,117.15,,,,,,,8860.0,15110.0,16230.0,9390.0,inf,100.0,0,1.00,31,3.9,80.0,,,596.1,,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_151302.txt
server_dit_benchmark,20260916_152605,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,1,0,PASS,ok,,,0.74632,44.779,0.50,,,43.13,,,,,,,860.0,2580.0,3650.0,1170.0,1000.0,100.0,0,1.00,4,1.6,47.3,,,1511.1,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_152605.txt
server_dit_benchmark,20260916_152605,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,2,0,PASS,ok,,,1.04485,62.691,0.70,,,60.32,,,,,,,2120.0,4880.0,5850.0,2320.0,1450.0,100.0,0,1.00,7,2.3,74.4,,,597.3,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_152605.txt
server_dit_benchmark,20260916_152605,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,3,0,PASS,ok,,,1.15137,69.082,0.77,,,66.36,,,,,,,5470.0,8720.0,9760.0,5040.0,1800.0,100.0,0,1.00,11,2.6,92.2,,,591.9,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_152605.txt
server_dit_benchmark,20260916_152605,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,4,1,PASS,ok,,,1.20863,72.518,0.81,,,67.51,,,,,,,8540.0,14020.0,15150.0,8930.0,2100.0,100.0,0,1.00,17,2.6,94.4,,,592.9,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_152605.txt
server_dit_benchmark,20260916_152605,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,interactive,30,30,5,0,FAIL,met SLA but not steady state (p95 drift x1.58),,,1.26875,76.125,0.85,,,68.18,,,,,,,10960.0,18980.0,20420.0,11510.0,2570.0,100.0,0,1.00,23,2.7,94.6,,,596.0,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_152605.txt
server_dit_benchmark,20260916_154357,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,1,0,PASS,ok,,,0.83858,50.315,0.50,,,48.46,,,,,,,750.0,2220.0,3110.0,1010.0,890.0,100.0,0,1.00,4,1.7,45.1,,,1630.5,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_154357.txt
server_dit_benchmark,20260916_154357,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,2,0,PASS,ok,,,1.17403,70.442,0.70,,,67.78,,,,,,,1750.0,4140.0,4830.0,1950.0,1290.0,100.0,0,1.00,7,2.5,71.0,,,598.0,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_154357.txt
server_dit_benchmark,20260916_154357,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,3,0,PASS,ok,,,1.29372,77.623,0.77,,,74.65,,,,,,,4400.0,6980.0,7940.0,3970.0,1600.0,100.0,0,1.00,10,2.8,86.2,,,2226.7,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_154357.txt
server_dit_benchmark,20260916_154357,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,4,1,PASS,ok,,,1.35805,81.483,0.81,,,77.55,,,,,,,5820.0,9450.0,10260.0,6160.0,1860.0,100.0,0,1.00,13,2.9,91.0,,,595.9,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_154357.txt
server_dit_benchmark,20260916_154357,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,interactive,30,30,5,0,FAIL,met SLA but not steady state (p95 drift x1.49),,,1.42560,85.536,0.85,,,77.93,,,,,,,8340.0,14510.0,15770.0,8740.0,2290.0,100.0,0,1.00,20,2.9,92.0,,,597.1,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_154357.txt
server_dit_benchmark,20260916_155953,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp4,fp4,interactive,30,30,1,0,PASS,ok,,,0.85715,51.429,0.50,,,49.53,,,,,,,720.0,2140.0,2910.0,980.0,870.0,100.0,0,1.00,4,1.7,46.5,,,571.8,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp4_cuda1r_20260916_155953.txt
