script,runtime,timestamp,server,cpu,gpu,server_sku,cpu_sku,gpu_sku,cpu_cores,model,dataset,device,dtype,quant,quant_detail,mode,replicas_raw,samples,batch_size,resolution,steps,warmup,seed,threads,compile,compile_detail,cpu_offload,batched,loaded_dtype,diffusion_batch_size,sla_seconds,sla_percentile,num_shards,gpu_placement,workload,sla_ms,think_time_s,measure_s,batch_wait_ms,pre_workers,processor,selftest,precisions_swept,devices,tf32,cpu_bind,requests_per_level,warmup_requests,calibrate_generations,drop_after_factor,early_stop,backend,vllm_pipeline,vllm_extra_args,vllm_command,images,compute_s_max,compute_s_sum,images_per_second,images_per_second_per_w,best_batch_size,best_replicas,ms_per_image_per_replica,measured_s,cpu_launch_ms,gpu_ms,bound_by,power_w_mean,power_source,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_s_per_image,other_s_per_image,denoise_pct,top1_correct,top1_accuracy,max_qps,max_requests_per_minute,max_images_per_hour,rho_at_capacity,service_capacity_rpm,rho_measured,steady_state_mean_ms,max_concurrent_users,users_think_0s,users_think_1s,users_think_2s,users_think_5s,users_think_10s,users_think_15s,users_think_30s,users_think_60s,max_concurrent_inflight,goodput_rps,sla_attainment_pct,verdict,sweep_note,requests_measured,requests_dropped,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,predicted_mean_ms,mean_batch_size,queue_depth_max,p95_drift,calibrated_mu_rps,calibrated_service_s,service_p95_s,service_cv2,harness_lag_ms,preprocess_ms,queue_wait_ms,inference_ms,ipc_ms,text_encode_ms,denoise_ms,vae_decode_ms,jpeg_encode_ms,server_time_ms,http_overhead_ms,resource_samples,replica_rss_gib_max,gpu_peak_alloc_gib,joules_per_image,cpu_logical_count,cpu_cores_busy_mean,sys_cores_busy_mean,sys_cores_busy_max,cpu_power_w_mean,cpu_cores_busy_max,proc_cpu_pct_mean,sys_cpu_pct_mean,rss_gib_max,threads_max,gpu_util_pct_mean,gpu_mem_util_pct_mean,gpu_mem_used_gib_max,gpu_power_w_mean,gpu_power_w_max,gpu_sm_clock_mhz_mean,gpu_temp_c_max,complete,host_source,shard_images,shard_compute_s,shard_images_per_second,files
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,cuda,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,12488,,,99.117,0.298,4,1,10.089,125.993,2.870,41.337,device (gpu/launch = 14.40),332.3,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.99,1.06,260.3,,,1.0,,,100.0,,2.02,72.0,74.2,1137,65,yes,logged,12488,,99.117,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,10076,,,79.007,0.238,4,1,12.657,127.533,1.107,51.057,device (gpu/launch = 46.12),332.5,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.99,3.26,260.5,,,1.0,,,100.0,,3.04,72.0,74.1,1162,68,yes,logged,10076,,79.007,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,168224,,,1381.975,4.161,16,1,0.724,121.727,0.752,11.780,device (gpu/launch = 15.66),332.2,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.99,1.06,260.2,,,1.0,,,100.0,,1.00,72.0,72.5,1215,68,yes,logged,168224,,1381.975,vit_throughput_google_vit-base-patch16-224_bfloat16-fp8_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,131584,,,1086.464,3.268,8,1,0.920,121.112,0.797,7.688,device (gpu/launch = 9.64),332.4,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.98,1.06,260.4,,,1.0,,,100.0,,1.01,72.0,72.5,1180,67,yes,logged,131584,,1086.464,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,127424,,,1056.509,3.180,16,1,0.947,120.609,0.403,15.250,device (gpu/launch = 37.84),332.3,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.99,1.15,260.2,,,1.0,,,100.0,,1.01,72.1,72.7,1112,68,yes,logged,127424,,1056.509,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,59600,,,486.780,0.197,8,1,2.054,122.437,1.549,17.096,device (gpu/launch = 11.03),2473.2,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.99,1.06,2401.2,,,1.0,,,100.0,,1.31,72.0,72.3,1241,68,yes,logged,59600,,486.780,vit_throughput_google_vit-large-patch16-224_bfloat16-fp8_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,48200,,,391.669,1.175,8,1,2.553,123.063,1.608,19.990,device (gpu/launch = 12.43),333.2,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.98,1.15,260.8,,,1.0,,,100.0,,1.34,72.4,74.6,1123,67,yes,logged,48200,,391.669,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_192059.txt
vit_throughput,diffusers,20260915_192059,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,256 preprocessed once and cycled,"sweep 1,4,8,16,32,64",,,5,,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8,int8",cuda:0,,,,,,,,,,,,42888,,,352.403,1.060,4,1,2.838,121.702,0.750,11.676,device (gpu/launch = 15.57),332.4,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,0.99,1.06,260.2,,,1.0,,,100.0,,1.35,72.2,72.5,1225,68,yes,logged,42888,,352.403,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_192059.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,cpu,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,5280,,,43.799,0.113,16,2,45.663,120.550,727.790,,,386.2,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.85,48.10,386.2,,,49.8,,,,,,,,,,yes,logged,5280,,43.799,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,4496,,,37.145,0.097,16,2,53.843,121.040,913.772,,,384.1,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.08,48.10,384.1,,,49.0,,,,,,,,,,yes,logged,4496,,37.145,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,cpu,float32,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,992,,,8.157,0.021,8,2,245.197,121.618,1960.382,,,386.3,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.79,48.10,386.3,,,49.8,,,,,,,,,,yes,logged,992,,8.157,vit_throughput_facebook_dinov2-giant_float32_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cpu,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,43872,,,365.504,0.946,8,2,5.472,120.031,43.946,,,386.3,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.49,47.62,386.3,,,49.5,,,,,,,,,,yes,logged,43872,,365.504,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,51264,,,426.969,1.105,16,2,4.684,120.065,75.086,,,386.2,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.77,47.90,386.2,,,49.8,,,,,,,,,,yes,logged,51264,,426.969,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cpu,float32,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,16160,,,134.436,0.348,32,2,14.877,120.206,479.080,,,386.3,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.10,48.00,386.3,,,49.1,,,,,,,,,,yes,logged,16160,,134.436,vit_throughput_google_vit-base-patch16-224_float32_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,cpu,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,20112,,,167.415,0.433,16,2,11.946,120.133,190.932,,,386.2,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.75,48.10,386.2,,,49.7,,,,,,,,,,yes,logged,20112,,167.415,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,15072,,,125.399,0.325,16,2,15.949,120.192,243.602,,,385.5,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,47.63,48.00,385.5,,,49.6,,,,,,,,,,yes,logged,15072,,125.399,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_215915.txt
vit_throughput,diffusers,20260915_215915,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,cpu,float32,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",256 preprocessed once and cycled,"sweep 1,4,8,16,32",,,5,,24 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp32,int8",cpu,,,,,,,,,,,,5056,,,41.692,0.108,32,2,47.971,121.271,1535.173,,,386.2,cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,46.82,48.00,386.2,,,48.8,,,,,,,,,,yes,logged,5056,,41.692,vit_throughput_google_vit-large-patch16-224_float32_20260915_215915.txt
server_vit_benchmark,diffusers,20260916_021708,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,,,64,32,,,2,42,2,disabled,,,,,,0.1000,95,1,,interactive,100,5,6,5,8,fast,disabled,,,,,,,,,,,,,,366,,,61.000,,,,,,,,,,,11.263,0.0113,,,,,296,0.8087,64.00,,,,,,,320.7,0.7,64.7,128.7,320.7,640.7,,,,0.72,,,,,366,,11.23,,14.35,15.61,19.02,,1.56,1,1.008,,,,,1.13,3.56,7.40,3.74,,,,,,,,24,,,,96,0.77,,,,1.28,77.5,0.8,1.41,64,8.2,4.2,1.06,33.0,34.2,2040,43,yes,logged,366,,61.000,server_vit_google_vit-base-patch16-224_interactive_20260916_021708.txt
server_vit_benchmark,diffusers,20260916_021819,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,,,64,32,,,3,42,2,disabled,,,,,,0.1000,95,1,,interactive,100,5,20,5,8,fast,disabled,,,,,,,,,,,,,,2545,,,127.250,,,,,,,,,,,11.938,0.0119,,,,,2070,0.8134,128.00,,,,,,,641.5,1.5,129.5,257.5,641.5,1281.5,,,,1.53,,,,,2545,,11.74,,16.11,18.03,23.28,,2.21,3,0.998,,,,,1.05,3.78,8.43,4.79,,,,,,,,79,,,,96,1.50,,,,2.15,150.5,1.6,1.49,74,14.6,6.5,1.06,38.6,43.0,2040,46,yes,logged,2545,,127.250,server_vit_google_vit-base-patch16-224_interactive_20260916_021819.txt
server_vit_benchmark,diffusers,20260916_022026,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,,,64,32,,,3,42,2,disabled,,,,,,0.1000,95,1,,interactive,100,5,20,5,8,fast,disabled,,,,,,,,,,,,,,2545,,,127.250,,,,,,,,,,,11.867,0.0119,,,,,2070,0.8134,128.00,,,,,,,641.5,1.5,129.5,257.5,641.5,1281.5,,,,1.52,,,,,2545,,11.73,,15.96,17.67,20.00,,2.21,3,1.005,,,,,1.06,3.71,8.39,4.65,,,,,,,,79,,,,96,1.50,,,,2.19,150.3,1.6,1.48,72,15.4,7.0,1.06,38.2,42.1,2040,46,yes,logged,2545,,127.250,server_vit_google_vit-base-patch16-224_interactive_20260916_022026.txt
server_vit_benchmark,diffusers,20260916_022143,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,,,64,32,,,3,42,2,disabled,,,,,,0.1000,95,1,,interactive,100,5,25,5,8,fast,disabled,,,,,,,,,,,,,,3180,,,127.200,,,,,,,,,,,11.994,0.0120,,,,,2585,0.8129,128.00,,,,,,,641.5,1.5,129.5,257.5,641.5,1281.5,,,,1.54,,,,,3180,,11.81,,15.96,17.79,23.56,,2.22,3,0.992,,,,,1.06,3.75,8.45,4.81,,,,,,,,99,,,,96,1.49,,,,2.15,149.3,1.6,1.48,72,14.8,6.7,1.06,38.7,42.0,2040,47,yes,logged,3180,,127.200,server_vit_google_vit-base-patch16-224_interactive_20260916_022143.txt
vit_throughput,diffusers,20260916_024131,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,64 preprocessed once and cycled,sweep 32,,,2,,8 per replica,disabled,,,,,,,,1,,,,,4,,,,,sweep bf16,cuda:0,,,,,,,,,,,,4288,,,1016.467,3.062,32,1,0.984,4.219,2.193,31.155,device (gpu/launch = 14.21),332.0,gpu NVML board + cpu RAPL package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.00,1.06,260.1,,,1.0,,,99.9,,1.06,71.9,72.8,1145,48,yes,logged,4288,,1016.467,vit_throughput_google_vit-base-patch16-224_bfloat16_20260916_024131.txt
dit_throughput,diffusers,20260916_024345,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,8,"sweep 1,2",512x512,4,3,42,16 per replica,disabled,,auto,,,,,,1,,,,,15,,,,,sweep bf16,cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,17,,,1.076428,0.003251,1,1,,15.793,,,,331.1,gpu NVML board + cpu RAPL package,,0.9290,4.306,0.2925,0.6365,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.14,1.54,260.4,,,1.2,,,96.1,,10.34,70.7,77.1,1338,52,yes,logged,17,,1.076428,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_024345.txt
dit_throughput,diffusers,20260916_024533,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,8,sweep 1,1024x1024,20,1,42,16 per replica,disabled,,,,,,,,1,,,,,30,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,12,,,0.371760,0.001120,1,1,,32.279,,,,331.9,gpu NVML board + cpu RAPL package,,2.6899,7.435,2.0874,0.6025,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.05,1.63,260.4,,,1.1,,,98.6,,9.94,71.5,75.8,1290,61,yes,logged,12,,0.371760,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_024533.txt
dit_throughput,diffusers,20260916_024533,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,8,sweep 1,1024x1024,20,1,42,16 per replica,disabled,,,,,,,,1,,,,,30,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,13,,,0.410212,0.001237,1,1,,31.691,,,,331.6,gpu NVML board + cpu RAPL package,,2.4378,8.204,1.8064,0.6314,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.05,1.63,260.3,,,1.1,,,98.2,,10.34,71.3,76.2,1287,58,yes,logged,13,,0.410212,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_024533.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,38,,,0.301759,0.000908,2,1,,125.928,,,,332.2,gpu NVML board + cpu RAPL package,,3.3139,6.035,0.0213,3.2926,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.04,2.88,260.4,,,1.1,,,99.5,,14.70,71.8,77.7,1137,66,yes,logged,38,,0.301759,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_20260916_031017.txt
